Order_id,Total_Sale,Quarter_id,Product_SKU,Region,order_size
10267,4645.72,3,S24_2887,NA,Medium
10279,5580.96,3,S24_2887,EMEA,Medium
10288,6539.04,3,S24_2887,APAC,Medium
10302,5548.95,4,S24_2887,EMEA,Medium
10311,4595.41,4,S24_2887,EMEA,Medium
10332,1859.44,4,S24_2887,EMEA,Small
10346,2093.76,4,S24_2887,NA,Small
10368,4223.13,1,S24_2887,NA,Medium
10380,1596.76,1,S24_2887,EMEA,Small
10407,5820.35,2,S24_2887,NA,Medium
10420,5296.5,2,S24_2887,APAC,Medium
10109,930.9,1,S24_2972,NA,Small
10122,1207.44,2,S24_2972,EMEA,Small
10135,717.4,3,S24_2972,NA,Small
10147,1066.75,3,S24_2972,NA,Small
10160,1554,4,S24_2972,NA,Small
10171,1277.64,4,S24_2972,NA,Small
10181,1578.79,4,S24_2972,EMEA,Small
10192,917.7,4,S24_2972,NA,Small
10203,777,4,S24_2972,EMEA,Small
10212,1476.28,1,S24_2972,EMEA,Small
10225,1538.46,1,S24_2972,EMEA,Small
10239,891.2,2,S24_2972,EMEA,Small
10253,1706.8,2,S24_2972,EMEA,Small
10266,1373.6,3,S24_2972,EMEA,Small
10278,1205.59,3,S24_2972,NA,Small
10287,1427.4,3,S24_2972,EMEA,Small
10301,1649.28,4,S24_2972,EMEA,Small
10310,1383.03,4,S24_2972,EMEA,Small
10321,1229.51,4,S24_2972,NA,Small
10331,1140.48,4,S24_2972,NA,Small
10342,1575.6,4,S24_2972,APAC,Small
10355,1386.72,4,S24_2972,EMEA,Small
10367,5018.4,1,S24_2972,NA,Medium
10378,5856.85,1,S24_2972,EMEA,Medium
10390,4894.73,1,S24_2972,NA,Medium
10405,2094.32,2,S24_2972,EMEA,Small
10419,640.05,2,S24_2972,EMEA,Small
10105,3193.52,1,S24_3151,EMEA,Medium
10119,3066.7,2,S24_3151,EMEA,Medium
10129,3883.11,2,S24_3151,EMEA,Medium
10142,4814.25,3,S24_3151,NA,Medium
10154,2826.27,4,S24_3151,NA,Small
10167,1593.2,4,S24_3151,EMEA,Small
10177,3266.1,4,S24_3151,EMEA,Medium
10185,2453.55,4,S24_3151,NA,Small
10197,3910.4,4,S24_3151,EMEA,Medium
10208,1788,1,S24_3151,EMEA,Small
10222,3328.07,1,S24_3151,NA,Medium
10233,3788.4,1,S24_3151,NA,Medium
10248,3053.7,2,S24_3151,NA,Medium
10261,2005.74,2,S24_3151,NA,Small
10273,2796.12,3,S24_3151,EMEA,Small
10283,3159.96,3,S24_3151,NA,Medium
10295,3908.62,3,S24_3151,NA,Medium
10306,2606.48,4,S24_3151,EMEA,Small
10315,2081.76,4,S24_3151,EMEA,Small
10326,3519.85,4,S24_3151,EMEA,Medium
10339,10758,4,S24_3151,Japan,Large
10350,3021,4,S24_3151,EMEA,Medium
10373,1891.56,1,S24_3151,EMEA,Small
10384,4208.41,1,S24_3151,NA,Medium
10396,2246.4,1,S24_3151,NA,Small
10414,6107.4,2,S24_3151,NA,Medium
10110,1987.74,1,S24_3191,EMEA,Small
10124,4068.96,2,S24_3191,NA,Medium
10148,2282.22,3,S24_3191,APAC,Small
10161,1541,4,S24_3191,EMEA,Small
10172,1951.92,4,S24_3191,NA,Small
10182,3107.61,4,S24_3191,NA,Medium
10192,2328.64,4,S24_3191,NA,Small
10204,3184.8,4,S24_3191,NA,Medium
10212,2149.74,1,S24_3191,EMEA,Small
10227,3184.8,1,S24_3191,EMEA,Medium
10241,2114.58,2,S24_3191,EMEA,Small
10267,4256.56,3,S24_3191,NA,Medium
10279,2344.98,3,S24_3191,EMEA,Small
10288,2328.66,3,S24_3191,APAC,Small
10302,3575.04,4,S24_3191,EMEA,Medium
10311,2076,4,S24_3191,EMEA,Small
10321,3305.25,4,S24_3191,NA,Medium
10332,1538.55,4,S24_3191,EMEA,Small
10346,3325.92,4,S24_3191,NA,Medium
10368,3662.52,1,S24_3191,NA,Medium
10380,3478.64,1,S24_3191,EMEA,Medium
10407,1057.29,2,S24_3191,NA,Small
10420,3385.9,2,S24_3191,APAC,Medium
10108,1892.1,1,S24_3371,Japan,Small
10122,1707.14,2,S24_3371,EMEA,Small
10135,1785.51,3,S24_3371,NA,Small
10147,2057.4,3,S24_3371,NA,Small
10159,3490,4,S24_3371,NA,Medium
10169,1707.14,4,S24_3371,APAC,Small
10181,1506.96,4,S24_3371,EMEA,Small
10191,2880.48,4,S24_3371,EMEA,Small
10203,2206.6,4,S24_3371,EMEA,Small
10211,2351.04,1,S24_3371,EMEA,Small
10225,1205.04,1,S24_3371,EMEA,Small
10238,2935.15,2,S24_3371,EMEA,Small
10253,1263.84,2,S24_3371,EMEA,Small
10266,2935.15,3,S24_3371,EMEA,Small
10276,1224.6,3,S24_3371,NA,Small
10287,1359.4,3,S24_3371,EMEA,Small
10300,1822.18,4,S24_3371,EMEA,Small
10310,2163.72,4,S24_3371,EMEA,Small
10320,1591.98,4,S24_3371,EMEA,Small
10331,3078.5,4,S24_3371,NA,Medium
10342,2997.6,4,S24_3371,APAC,Small
10355,2747.8,4,S24_3371,EMEA,Small
10363,2447.76,1,S24_3371,EMEA,Small
10378,1910.84,1,S24_3371,EMEA,Small
10390,2430.64,1,S24_3371,NA,Small
10419,2896.3,2,S24_3371,EMEA,Small
10106,1630.6,1,S24_3420,EMEA,Small
10119,1459.6,2,S24_3420,EMEA,Small
10131,1716.22,2,S24_3420,NA,Small
10143,2560.47,3,S24_3420,NA,Small
10155,1900.26,4,S24_3420,EMEA,Small
10167,2019.84,4,S24_3420,EMEA,Small
10178,1988.28,4,S24_3420,EMEA,Small
10186,1449.84,4,S24_3420,EMEA,Small
10198,1935.09,4,S24_3420,Japan,Small
10209,2793.24,1,S24_3420,NA,Small
10222,3025.05,1,S24_3420,NA,Medium
10249,1742.5,2,S24_3420,NA,Small
10262,3236.1,2,S24_3420,EMEA,Medium
10274,1735.92,3,S24_3420,NA,Small
10284,2795.13,3,S24_3420,EMEA,Small
10296,1671.52,3,S24_3420,EMEA,Small
10307,1576.74,4,S24_3420,NA,Small
10316,3615.71,4,S24_3420,EMEA,Medium
10328,1459.6,4,S24_3420,EMEA,Small
10339,2891.01,4,S24_3420,Japan,Small
10351,2598.44,4,S24_3420,EMEA,Small
10361,3871.92,4,S24_3420,APAC,Medium
10373,3036,1,S24_3420,EMEA,Medium
10386,2231.6,1,S24_3420,EMEA,Small
10398,2436.78,1,S24_3420,EMEA,Small
10400,2173.6,2,S24_3420,NA,Small
10415,1254.6,2,S24_3420,APAC,Small
10110,3724.42,1,S24_3432,EMEA,Medium
10124,5203,2,S24_3432,NA,Medium
10148,3469.5,3,S24_3432,APAC,Medium
10161,3148.2,4,S24_3432,EMEA,Medium
10172,2167.22,4,S24_3432,NA,Small
10182,6244.07,4,S24_3432,NA,Medium
10192,5566,4,S24_3432,NA,Medium
10204,4368.96,4,S24_3432,NA,Medium
10212,4039.26,1,S24_3432,EMEA,Medium
10226,4420.32,1,S24_3432,NA,Medium
10241,2341.71,2,S24_3432,EMEA,Small
10267,5110.98,3,S24_3432,NA,Medium
10279,6168,3,S24_3432,EMEA,Medium
10288,4873.26,3,S24_3432,APAC,Medium
10301,2120.14,4,S24_3432,EMEA,Small
10311,4236.14,4,S24_3432,EMEA,Medium
10321,1888.95,4,S24_3432,NA,Small
10332,1152.58,4,S24_3432,EMEA,Small
10346,2492.88,4,S24_3432,NA,Small
10368,1991.6,1,S24_3432,NA,Small
10380,3953.18,1,S24_3432,EMEA,Medium
10407,3729.39,2,S24_3432,NA,Medium
10420,2617.16,2,S24_3432,APAC,Small
10105,3983.5,1,S24_3816,EMEA,Medium
10119,3169.95,2,S24_3816,EMEA,Medium
10129,3899.5,2,S24_3816,EMEA,Medium
10143,1851.73,3,S24_3816,NA,Small
10155,2513.41,4,S24_3816,EMEA,Small
10167,2431.94,4,S24_3816,EMEA,Small
10178,1514.52,4,S24_3816,EMEA,Small
10186,3079.44,4,S24_3816,EMEA,Medium
10197,1900.36,4,S24_3816,EMEA,Small
10209,1974.06,1,S24_3816,NA,Small
10222,3703.46,1,S24_3816,NA,Medium
10248,1755.13,2,S24_3816,NA,Small
10262,4273.29,2,S24_3816,EMEA,Medium
10273,3984.96,3,S24_3816,EMEA,Medium
10283,2407.68,3,S24_3816,NA,Small
10296,1697.3,3,S24_3816,EMEA,Small
10307,2011.02,4,S24_3816,NA,Small
10316,2306.25,4,S24_3816,EMEA,Small
10326,1845,4,S24_3816,EMEA,Small
10339,2493.12,4,S24_3816,Japan,Small
10350,1508.5,4,S24_3816,EMEA,Small
10373,2394.3,1,S24_3816,EMEA,Small
10385,3164.98,1,S24_3816,NA,Medium
10396,3351.09,1,S24_3816,NA,Medium
10400,3064.32,2,S24_3816,NA,Medium
10414,3891.81,2,S24_3816,NA,Medium
10108,5448.8,1,S24_3856,Japan,Medium
10122,5494.97,2,S24_3856,EMEA,Medium
10135,6336.07,3,S24_3856,NA,Medium
10147,2906.97,3,S24_3856,NA,Small
10160,4767.7,4,S24_3856,NA,Medium
10170,3819.56,4,S24_3856,EMEA,Medium
10181,3861.75,4,S24_3856,EMEA,Medium
10192,6319.35,4,S24_3856,NA,Medium
10203,6996.42,4,S24_3856,EMEA,Medium
10212,6949.67,1,S24_3856,EMEA,Medium
10225,4550,1,S24_3856,EMEA,Medium
10239,4479.63,2,S24_3856,EMEA,Medium
10253,5148,2,S24_3856,EMEA,Medium
10266,2932.08,3,S24_3856,EMEA,Small
10278,3159.75,3,S24_3856,NA,Medium
10287,4297.32,3,S24_3856,EMEA,Medium
10301,7723.5,4,S24_3856,EMEA,Large
10310,5497.65,4,S24_3856,EMEA,Medium
10321,4052.88,4,S24_3856,NA,Medium
10331,3135.93,4,S24_3856,NA,Medium
10342,5013.54,4,S24_3856,APAC,Medium
10355,5302.72,4,S24_3856,EMEA,Medium
10363,2931.98,1,S24_3856,EMEA,Small
10378,1757.91,1,S24_3856,EMEA,Small
10390,6763.05,1,S24_3856,NA,Medium
10405,11739.7,2,S24_3856,EMEA,Large
10419,9240,2,S24_3856,EMEA,Large
10106,3241.5,1,S24_3949,EMEA,Medium
10119,1968.12,2,S24_3949,EMEA,Small
10131,4094.5,2,S24_3949,NA,Medium
10143,1853.32,3,S24_3949,NA,Small
10155,3392.84,4,S24_3949,EMEA,Medium
10168,1971.54,4,S24_3949,NA,Small
10178,2169.9,4,S24_3949,EMEA,Small
10198,2846.17,4,S24_3949,Japan,Small
10210,2018.4,1,S24_3949,Japan,Small
10222,2718.72,1,S24_3949,NA,Small
10235,1981.65,2,S24_3949,NA,Small
10250,3002.4,2,S24_3949,NA,Medium
10262,2948.16,2,S24_3949,EMEA,Small
10275,3357.49,3,S24_3949,EMEA,Medium
10284,1175.16,3,S24_3949,EMEA,Small
10296,2292.8,3,S24_3949,EMEA,Small
10308,3286.49,4,S24_3949,NA,Medium
10316,2333.7,4,S24_3949,EMEA,Small
10328,2675.05,4,S24_3949,EMEA,Small
10339,4361.4,4,S24_3949,Japan,Medium
10351,2018.58,4,S24_3949,EMEA,Small
10361,3710.98,4,S24_3949,APAC,Medium
10373,2847,1,S24_3949,EMEA,Small
10386,3006.12,1,S24_3949,EMEA,Medium
10398,2797.84,1,S24_3949,EMEA,Small
10401,3843.2,2,S24_3949,NA,Medium
10416,1351.08,2,S24_3949,EMEA,Small
10100,1689.03,1,S24_3969,NA,Small
10110,1654.56,1,S24_3969,EMEA,Small
10124,1528.58,2,S24_3969,NA,Small
10149,1013.48,3,S24_3969,NA,Small
10162,1442.26,4,S24_3969,NA,Small
10173,1163.05,4,S24_3969,EMEA,Small
10182,971.98,4,S24_3969,NA,Small
10193,902.66,4,S24_3969,APAC,Small
10204,1295.97,4,S24_3969,NA,Small
10214,1534.72,1,S24_3969,EMEA,Small
10227,1185.3,1,S24_3969,EMEA,Small
10242,1698.78,2,S24_3969,NA,Small
10280,1381.05,3,S24_3969,EMEA,Small
10288,1340.46,3,S24_3969,APAC,Small
10303,965.04,4,S24_3969,EMEA,Small
10312,1093.99,4,S24_3969,NA,Small
10332,3166.84,4,S24_3969,EMEA,Medium
10346,2143.68,4,S24_3969,NA,Small
10368,1717.64,1,S24_3969,NA,Small
10380,4086.29,1,S24_3969,EMEA,Medium
10408,553.95,2,S24_3969,Japan,Small
10420,652.35,2,S24_3969,APAC,Small
10104,2921.62,1,S24_4048,EMEA,Small
10115,5568.64,2,S24_4048,NA,Medium
10127,1939.8,2,S24_4048,NA,Small
10141,3784.8,3,S24_4048,EMEA,Medium
10152,2802.09,3,S24_4048,APAC,Small
10165,2384.64,4,S24_4048,Japan,Small
10176,2915.66,4,S24_4048,EMEA,Small
10184,5795.72,4,S24_4048,EMEA,Medium
10195,3699.88,4,S24_4048,NA,Medium
10207,2980.6,4,S24_4048,NA,Small
10220,5032.74,1,S24_4048,EMEA,Medium
10230,4737.15,1,S24_4048,EMEA,Medium
10246,6311.2,2,S24_4048,EMEA,Medium
10271,3070.54,3,S24_4048,NA,Medium
10282,4797.39,3,S24_4048,NA,Medium
10292,3832.38,3,S24_4048,NA,Medium
10305,4641.48,4,S24_4048,NA,Medium
10314,4000.26,4,S24_4048,EMEA,Medium
10325,5325.76,4,S24_4048,EMEA,Medium
10336,4618.69,4,S24_4048,EMEA,Medium
10349,3182.97,4,S24_4048,NA,Medium
10359,2603.04,4,S24_4048,EMEA,Small
10371,1408.96,1,S24_4048,NA,Small
10383,1972.11,1,S24_4048,EMEA,Small
10394,5207.75,1,S24_4048,EMEA,Medium
10412,4253.2,2,S24_4048,EMEA,Medium
10103,2873,1,S24_4258,EMEA,Small
10111,2253.68,1,S24_4258,NA,Small
10126,3576.12,2,S24_4258,EMEA,Medium
10139,3276.13,3,S24_4258,APAC,Medium
10149,1811.4,3,S24_4258,NA,Small
10163,3845.1,4,S24_4258,NA,Medium
10173,2571.14,4,S24_4258,EMEA,Small
10183,5035.11,4,S24_4258,NA,Medium
10193,2279,4,S24_4258,APAC,Small
10206,3213.87,4,S24_4258,NA,Medium
10215,3532.23,1,S24_4258,NA,Medium
10228,3406.59,1,S24_4258,NA,Medium
10244,3467.2,2,S24_4258,EMEA,Medium
10257,3628.94,2,S24_4258,NA,Medium
10269,4674.72,3,S24_4258,EMEA,Medium
10280,1656.69,3,S24_4258,EMEA,Small
10290,5171.4,3,S24_4258,NA,Medium
10304,3342.57,4,S24_4258,EMEA,Medium
10312,4884.88,4,S24_4258,NA,Medium
10324,6267.69,4,S24_4258,NA,Medium
10333,4424.16,4,S24_4258,NA,Medium
10348,1962.09,4,S24_4258,EMEA,Small
10358,6847,4,S24_4258,EMEA,Medium
10369,3476.8,1,S24_4258,NA,Medium
10382,4592.61,1,S24_4258,NA,Medium
10423,2208.92,2,S24_4258,EMEA,Small
10106,1657.76,1,S24_4278,EMEA,Small
10120,2479.21,2,S24_4278,APAC,Small
10133,3565.92,2,S24_4278,EMEA,Medium
10145,2797.41,3,S24_4278,NA,Small
10168,3756,4,S24_4278,NA,Medium
10210,2840,1,S24_4278,Japan,Small
10223,1716.26,1,S24_4278,APAC,Small
10235,3245.6,2,S24_4278,NA,Medium
10250,2760.94,2,S24_4278,NA,Small
10263,1808.4,2,S24_4278,NA,Small
10275,1682.37,3,S24_4278,EMEA,Small
10284,1491,3,S24_4278,EMEA,Small
10297,1666.35,3,S24_4278,EMEA,Small
10308,3666.08,4,S24_4278,NA,Medium
10317,2916.2,4,S24_4278,NA,Small
10328,2616.98,4,S24_4278,EMEA,Small
10340,3390.8,4,S24_4278,EMEA,Medium
10353,3146.5,4,S24_4278,NA,Medium
10361,1561.5,4,S24_4278,APAC,Small
10375,10039.6,1,S24_4278,EMEA,Large
10386,3167,1,S24_4278,EMEA,Medium
10398,3521.25,1,S24_4278,EMEA,Medium
10401,4219.28,2,S24_4278,NA,Medium
10416,3581.76,2,S24_4278,EMEA,Medium
10108,2130.01,1,S24_4620,Japan,Small
10122,2063.06,2,S24_4620,EMEA,Small
10135,2008.13,3,S24_4620,NA,Small
10147,2004.77,3,S24_4620,NA,Small
10159,1543.3,4,S24_4620,NA,Small
10169,2269.92,4,S24_4620,APAC,Small
10180,1991.92,4,S24_4620,EMEA,Small
10191,2916.76,4,S24_4620,EMEA,Small
10211,2027.52,1,S24_4620,EMEA,Small
10225,3235.18,1,S24_4620,EMEA,Medium
10238,2062.94,2,S24_4620,EMEA,Small
10252,3317.78,2,S24_4620,EMEA,Medium
10264,3913.69,2,S24_4620,NA,Medium
10276,3608.64,3,S24_4620,NA,Medium
10287,3524.8,3,S24_4620,EMEA,Medium
10299,2586.88,3,S24_4620,EMEA,Small
10310,4753.49,4,S24_4620,EMEA,Medium
10319,3684.67,4,S24_4620,NA,Medium
10331,5715.4,4,S24_4620,NA,Medium
10343,3098.7,4,S24_4620,EMEA,Medium
10355,2670.92,4,S24_4620,EMEA,Small
10363,5154.41,1,S24_4620,EMEA,Medium
10378,4894.17,1,S24_4620,EMEA,Medium
10390,2472.6,1,S24_4620,NA,Small
10103,3224.31,1,S32_1268,EMEA,Medium
10114,3667.52,2,S32_1268,EMEA,Medium
10126,4141.33,2,S32_1268,EMEA,Medium
10140,2829.58,3,S32_1268,NA,Small
10151,3068.55,3,S32_1268,EMEA,Medium
10164,2634.96,4,S32_1268,EMEA,Small
10175,2436.72,4,S32_1268,EMEA,Small
10184,4607.36,4,S32_1268,EMEA,Medium
10194,3598.99,4,S32_1268,EMEA,Medium
10207,3964.1,4,S32_1268,NA,Medium
10217,2244.9,1,S32_1268,APAC,Small
10229,2793,1,S32_1268,NA,Small
10245,4133.64,2,S32_1268,NA,Medium
10259,3900.6,2,S32_1268,APAC,Medium
10270,2743.04,3,S32_1268,APAC,Small
10281,2402.07,3,S32_1268,NA,Small
10291,2178.54,3,S32_1268,EMEA,Small
10305,3155.04,4,S32_1268,NA,Medium
10313,2366.28,4,S32_1268,NA,Small
10324,1963.6,4,S32_1268,NA,Small
10335,4746.28,4,S32_1268,NA,Medium
10348,6386.94,4,S32_1268,EMEA,Medium
10358,4428,4,S32_1268,EMEA,Medium
10371,4044.04,1,S32_1268,NA,Medium
10382,2708.42,1,S32_1268,NA,Small
10411,2904.72,2,S32_1268,NA,Small
10425,3553.88,2,S32_1268,EMEA,Medium
10107,1858,1,S32_1374,NA,Small
10120,2461.36,2,S32_1374,APAC,Small
10133,2642.01,2,S32_1374,EMEA,Small
10145,3098.7,3,S32_1374,NA,Medium
10168,3244.36,4,S32_1374,NA,Medium
10188,4351.16,4,S32_1374,EMEA,Medium
10210,3675.86,1,S32_1374,Japan,Medium
10223,2475.27,1,S32_1374,APAC,Small
10235,4177.49,2,S32_1374,NA,Medium
10250,3282.28,2,S32_1374,NA,Medium
10263,2477.21,2,S32_1374,NA,Small
10275,1883.93,3,S32_1374,EMEA,Small
10285,3658.93,3,S32_1374,NA,Medium
10297,2856.88,3,S32_1374,EMEA,Small
10308,1917.84,4,S32_1374,NA,Small
10318,5305.36,4,S32_1374,NA,Medium
10329,2875.95,4,S32_1374,NA,Small
10340,6482.85,4,S32_1374,EMEA,Medium
10353,3733.82,4,S32_1374,NA,Medium
10363,6576.5,1,S32_1374,EMEA,Medium
10375,6353.27,1,S32_1374,EMEA,Medium
10387,4175.6,1,S32_1374,Japan,Medium
10401,4992.61,2,S32_1374,NA,Medium
10416,4764.6,2,S32_1374,EMEA,Medium
10108,1173.15,1,S32_2206,Japan,Small
10122,1384.46,2,S32_2206,EMEA,Small
10135,1327.59,3,S32_2206,NA,Small
10145,1109.8,3,S32_2206,NA,Small
10159,1239,4,S32_2206,NA,Small
10169,1035.58,4,S32_2206,APAC,Small
10180,1545.64,4,S32_2206,EMEA,Small
10190,1517.54,4,S32_2206,EMEA,Small
10211,1731.84,1,S32_2206,EMEA,Small
10224,1695.49,1,S32_2206,EMEA,Small
10237,1045.98,2,S32_2206,NA,Small
10252,1738.08,2,S32_2206,EMEA,Small
10264,651.8,2,S32_2206,NA,Small
10276,988.47,3,S32_2206,NA,Small
10285,1518.11,3,S32_2206,NA,Small
10299,1013.76,3,S32_2206,EMEA,Small
10310,1549.8,4,S32_2206,EMEA,Small
10319,1108.38,4,S32_2206,NA,Small
10331,4102.56,4,S32_2206,NA,Medium
10343,3713.16,4,S32_2206,EMEA,Medium
10355,1513.54,4,S32_2206,EMEA,Small
10364,2317.44,1,S32_2206,EMEA,Small
10378,3298.4,1,S32_2206,EMEA,Medium
10390,1826.96,1,S32_2206,NA,Small
10403,1206.9,2,S32_2206,EMEA,Small
10104,1666.7,1,S32_2509,EMEA,Small
10114,1560.44,2,S32_2509,EMEA,Small
10127,2337.75,2,S32_2509,NA,Small
10141,1103.76,3,S32_2509,EMEA,Small
10151,2617.85,3,S32_2509,EMEA,Small
10165,2207.52,4,S32_2509,Japan,Small
10175,3165.5,4,S32_2509,EMEA,Medium
10184,2071.41,4,S32_2509,EMEA,Small
10195,1385.28,4,S32_2509,NA,Small
10207,1621.62,4,S32_2509,NA,Small
10219,1931.65,1,S32_2509,NA,Small
10229,1244.53,1,S32_2509,NA,Small
10246,1704.5,2,S32_2509,EMEA,Small
10259,1753.2,2,S32_2509,APAC,Small
10271,1666.7,3,S32_2509,NA,Small
10281,1710.89,3,S32_2509,NA,Small
10292,2326.5,3,S32_2509,NA,Small
10305,2316,4,S32_2509,NA,Small
10313,1727.1,4,S32_2509,NA,Small
10325,8844.12,4,S32_2509,EMEA,Large
10335,2424,4,S32_2509,NA,Small
10349,1535.49,4,S32_2509,NA,Small
10359,6358.68,4,S32_2509,EMEA,Medium
10371,1329.4,1,S32_2509,NA,Small
10383,1701.76,1,S32_2509,EMEA,Small
10394,2259.72,1,S32_2509,EMEA,Small
10412,925.3,2,S32_2509,EMEA,Small
10425,482.13,2,S32_2509,EMEA,Small
10104,3227.63,1,S32_3207,EMEA,Medium
10116,1711.26,2,S32_3207,EMEA,Small
10127,2054.36,2,S32_3207,NA,Small
10142,3131.94,3,S32_3207,NA,Medium
10152,1681.35,3,S32_3207,APAC,Small
10165,2351.36,4,S32_3207,Japan,Small
10176,1408,4,S32_3207,EMEA,Small
10184,2445.6,4,S32_3207,EMEA,Small
10195,1804.44,4,S32_3207,NA,Small
10207,2544.75,4,S32_3207,NA,Small
10220,1056.4,1,S32_3207,EMEA,Small
10230,2801.4,1,S32_3207,EMEA,Small
10247,1988.4,2,S32_3207,EMEA,Small
10272,2908.35,3,S32_3207,NA,Small
10282,2147.4,3,S32_3207,NA,Small
10292,2099.63,3,S32_3207,NA,Small
10306,2315.18,4,S32_3207,EMEA,Small
10314,2327.15,4,S32_3207,EMEA,Small
10325,5377.4,4,S32_3207,EMEA,Medium
10336,2626.01,4,S32_3207,EMEA,Small
10350,4406.4,4,S32_3207,EMEA,Medium
10359,4301.22,4,S32_3207,EMEA,Medium
10371,2986.5,1,S32_3207,NA,Small
10383,1587.08,1,S32_3207,EMEA,Small
10394,1808.4,1,S32_3207,EMEA,Small
10413,1193.04,2,S32_3207,NA,Small
10103,3403.35,1,S32_3522,EMEA,Medium
10113,1575.96,1,S32_3522,NA,Small
10126,1630.2,2,S32_3522,EMEA,Small
10140,1701.28,3,S32_3522,NA,Small
10150,2850.82,3,S32_3522,Japan,Small
10164,2692.06,4,S32_3522,EMEA,Small
10175,2174.42,4,S32_3522,EMEA,Small
10183,3167.36,4,S32_3522,NA,Medium
10194,2142.66,4,S32_3522,EMEA,Small
10206,2117.52,4,S32_3522,NA,Small
10217,2419.95,1,S32_3522,APAC,Small
10229,2191.2,1,S32_3522,NA,Small
10245,3043.04,2,S32_3522,NA,Medium
10258,1228.2,2,S32_3522,Japan,Small
10270,1330.35,3,S32_3522,APAC,Small
10281,2792.52,3,S32_3522,NA,Small
10291,2296,3,S32_3522,EMEA,Small
10304,2629.44,4,S32_3522,EMEA,Small
10313,1912.16,4,S32_3522,NA,Small
10324,8209.44,4,S32_3522,NA,Large
10333,2431.77,4,S32_3522,NA,Small
10348,3139.99,4,S32_3522,EMEA,Medium
10358,5669.64,4,S32_3522,EMEA,Medium
10370,3160.25,1,S32_3522,APAC,Medium
10382,6799.68,1,S32_3522,NA,Medium
10411,1867.32,2,S32_3522,NA,Small
10424,2702.04,2,S32_3522,EMEA,Small
10106,2406.36,1,S32_4289,EMEA,Small
10120,2094.67,2,S32_4289,APAC,Small
10133,2797.9,2,S32_4289,EMEA,Small
10144,1637.2,3,S32_4289,EMEA,Small
10168,2281.91,4,S32_4289,NA,Small
10210,2307.24,1,S32_4289,Japan,Small
10223,1320.8,1,S32_4289,APAC,Small
10235,2642.82,2,S32_4289,NA,Small
10250,3061,2,S32_4289,NA,Medium
10262,3164.4,2,S32_4289,EMEA,Medium
10275,1791.16,3,S32_4289,EMEA,Small
10284,4093,3,S32_4289,EMEA,Medium
10297,2234.4,3,S32_4289,EMEA,Small
10308,3037.84,4,S32_4289,NA,Medium
10316,1419.84,4,S32_4289,EMEA,Small
10328,1948.08,4,S32_4289,EMEA,Small
10340,2307.24,4,S32_4289,EMEA,Small
10353,1780.4,4,S32_4289,NA,Small
10361,3544.17,4,S32_4289,APAC,Medium
10375,3619.44,1,S32_4289,EMEA,Medium
10388,3918.95,1,S32_4289,NA,Medium
10398,1483.02,1,S32_4289,EMEA,Small
10401,4819.26,2,S32_4289,NA,Medium
10416,1591.72,2,S32_4289,EMEA,Small
10108,3669.78,1,S32_4485,Japan,Medium
10121,2168.5,2,S32_4485,EMEA,Small
10135,2694,3,S32_4485,NA,Small
10145,3251.34,3,S32_4485,NA,Medium
10159,2347.15,4,S32_4485,NA,Small
10169,3920.88,4,S32_4485,APAC,Medium
10180,2514.6,4,S32_4485,EMEA,Small
10190,3600.24,4,S32_4485,EMEA,Medium
10211,4040.03,1,S32_4485,EMEA,Medium
10224,3336.9,1,S32_4485,EMEA,Medium
10237,3113.64,2,S32_4485,NA,Medium
10252,2832,2,S32_4485,EMEA,Small
10264,3330.98,2,S32_4485,NA,Medium
10276,4304.64,3,S32_4485,NA,Medium
10285,2600.26,3,S32_4485,NA,Small
10299,4382.16,3,S32_4485,EMEA,Medium
10309,4235,4,S32_4485,EMEA,Medium
10319,2626.8,4,S32_4485,NA,Small
10331,5026.56,4,S32_4485,NA,Medium
10341,2201.62,4,S32_4485,EMEA,Small
10355,4326.8,4,S32_4485,EMEA,Medium
10365,3425.18,1,S32_4485,NA,Medium
10375,4701.88,1,S32_4485,EMEA,Medium
10390,2204.1,1,S32_4485,NA,Small
10403,5189.4,2,S32_4485,EMEA,Medium
10106,1565.85,1,S50_1341,EMEA,Small
10120,2480.38,2,S50_1341,APAC,Small
10133,1355.13,2,S50_1341,EMEA,Small
10143,1246.44,3,S50_1341,NA,Small
10156,820.4,4,S50_1341,EMEA,Small
10168,2492.64,4,S50_1341,NA,Small
10199,1113.6,4,S50_1341,NA,Small
10210,1763.86,1,S50_1341,Japan,Small
10223,1896.66,1,S50_1341,APAC,Small
10235,1449.35,2,S50_1341,NA,Small
10250,1869.48,2,S50_1341,NA,Small
10262,1860.53,2,S50_1341,EMEA,Small
10275,1724.82,3,S50_1341,EMEA,Small
10284,1713.69,3,S50_1341,EMEA,Small
10296,1259.44,3,S50_1341,EMEA,Small
10308,2051.08,4,S50_1341,NA,Small
10316,1617.38,4,S50_1341,EMEA,Small
10328,1765.62,4,S50_1341,EMEA,Small
10340,2024.8,4,S50_1341,EMEA,Small
10353,3288.4,4,S50_1341,NA,Medium
10361,2725.47,4,S50_1341,APAC,Small
10375,3224.2,1,S50_1341,EMEA,Medium
10388,3211.38,1,S50_1341,NA,Medium
10398,1796.34,1,S50_1341,EMEA,Small
10401,1979.6,2,S50_1341,NA,Small
10416,1921.41,2,S50_1341,EMEA,Small
10104,3705.24,1,S50_1392,EMEA,Medium
